Pregunta,Respuesta,Categoría,Fuente
¿Qué tareas debe asumir la empresa que me recibe como practicante?,"Debe asegurar el cumplimiento del cronograma, evaluar tu desempeño, designar un tutor y cumplir con los compromisos establecidos en el convenio.",Obligaciones de la empresa,Modelo de Convenio de Prácticas Preprofesionales (Cláusula Tercera)
¿Qué compromisos tiene la empresa con el estudiante en prácticas?,"Tiene el compromiso de guiar, formar y proteger al practicante, garantizando una experiencia formativa segura y alineada a su carrera.",Obligaciones de la empresa,Modelo de Convenio de Prácticas Preprofesionales (Cláusula Tercera)
¿Qué obligaciones tengo como practicante?,"Tienes que cumplir con tus horarios, desarrollar tus actividades con responsabilidad y seguir las normas de la empresa.",Obligaciones del practicante,Modelo de Convenio de Prácticas Preprofesionales (Cláusula Cuarta)
¿Qué deberes tiene el estudiante durante las prácticas?,"El estudiante debe cumplir puntualmente su horario, participar activamente en las actividades asignadas y respetar las normas internas de la empresa.",Obligaciones del practicante,Modelo de Convenio de Prácticas Preprofesionales (Cláusula Cuarta)
¿Qué compromisos debe asumir el practicante?,"El practicante se compromete a desarrollar sus funciones con responsabilidad, mantener una actitud profesional y seguir las directrices del tutor asignado.",Obligaciones del practicante,Modelo de Convenio de Prácticas Preprofesionales (Cláusula Cuarta)
¿Qué normas debe seguir el estudiante en prácticas?,"Debe acatar el reglamento interno de la empresa, las políticas de conducta y las indicaciones brindadas por sus supervisores.",Obligaciones del practicante,Modelo de Convenio de Prácticas Preprofesionales (Cláusula Cuarta)
¿Qué conducta se espera del practicante?,"Se espera una conducta ética, respetuosa y profesional, que demuestre compromiso con el aprendizaje y colaboración con el equipo de trabajo.",Obligaciones del practicante,Modelo de Convenio de Prácticas Preprofesionales (Cláusula Cuarta)
¿Qué responsabilidades tiene el practicante durante su periodo formativo?,"Tiene la responsabilidad de ejecutar sus tareas de forma eficiente, mantener la confidencialidad y contribuir al ambiente organizacional de manera positiva.",Obligaciones del practicante,Modelo de Convenio de Prácticas Preprofesionales (Cláusula Cuarta)
¿Qué obligaciones debe cumplir el estudiante en prácticas?,"Debe cumplir con los objetivos de su plan de prácticas, asistir regularmente y reportar su progreso al tutor y al centro de formación.",Obligaciones del practicante,Modelo de Convenio de Prácticas Preprofesionales (Cláusula Cuarta)
¿Qué se espera del comportamiento del practicante?,"Se espera que actúe con madurez, responsabilidad y disposición al aprendizaje, respetando siempre los valores y normas de la organización.",Obligaciones del practicante,Modelo de Convenio de Prácticas Preprofesionales (Cláusula Cuarta)
¿Quién supervisa mis prácticas desde la universidad?,La Dirección de Escuela se encarga de supervisar y certificar tus actividades formativas.,Supervisión académica,Modelo de Convenio de Prácticas Preprofesionales (Cláusula Quinta)
¿Qué área universitaria monitorea mis prácticas?,La Dirección de Escuela se encarga de supervisar y certificar tus actividades formativas.,Supervisión académica,Modelo de Convenio de Prácticas Preprofesionales (Cláusula Quinta)
¿Quién verifica mis actividades formativas desde la universidad?,La Dirección de Escuela valida que cumplas con tus actividades formativas mediante informes y seguimiento.,Supervisión académica,Modelo de Convenio de Prácticas Preprofesionales (Cláusula Quinta)
¿Qué entidad académica está a cargo de mi supervisión?,La supervisión recae en la Dirección de Escuela de tu carrera profesional.,Supervisión académica,Modelo de Convenio de Prácticas Preprofesionales (Cláusula Quinta)
¿Cuál es el rol de la universidad durante mis prácticas?,"La universidad tiene el rol de supervisar, certificar y garantizar que tus prácticas cumplan objetivos académicos.",Supervisión académica,Modelo de Convenio de Prácticas Preprofesionales (Cláusula Quinta)
¿Desde qué oficina me supervisan mientras realizo prácticas?,Tu supervisión se gestiona desde la Dirección de Escuela de tu facultad.,Supervisión académica,Modelo de Convenio de Prácticas Preprofesionales (Cláusula Quinta)
¿Qué pasa si me enfermo o tengo un accidente?,La empresa debe cubrir estos riesgos con EsSalud o un seguro privado adecuado.,Seguridad y salud,Modelo de Convenio de Prácticas Preprofesionales (Cláusula Tercera)
¿Qué ocurre si sufro una enfermedad o accidente en mis prácticas?,La empresa debe activar la cobertura de EsSalud o del seguro privado establecido en el convenio.,Seguridad y salud,Modelo de Convenio de Prácticas Preprofesionales (Cláusula Tercera)
¿Cómo se manejan los accidentes o enfermedades durante las prácticas?,La empresa está obligada a cubrir cualquier accidente o enfermedad a través de EsSalud o un seguro privado.,Seguridad y salud,Modelo de Convenio de Prácticas Preprofesionales (Cláusula Tercera)
¿Qué cobertura tengo si me enfermo mientras realizo prácticas?,Cuentas con protección mediante EsSalud o un seguro contratado por la empresa receptora.,Seguridad y salud,Modelo de Convenio de Prácticas Preprofesionales (Cláusula Tercera)
¿Qué protección brinda la empresa ante accidentes?,La empresa proporciona un seguro de salud que cubre accidentes y enfermedades durante tus prácticas.,Seguridad y salud,Modelo de Convenio de Prácticas Preprofesionales (Cláusula Tercera)
¿Qué medidas se toman si tengo un problema de salud en prácticas?,"Se activa la cobertura de salud convenida en el contrato, sea por EsSalud o seguro privado.",Seguridad y salud,Modelo de Convenio de Prácticas Preprofesionales (Cláusula Tercera)
¿Cuánto me deben pagar por hacer prácticas?,"Una subvención mensual que no puede ser menor a una RMV si haces 30 horas semanales, o proporcional si haces menos.",Subvención,Modelo de Convenio de Prácticas Preprofesionales (Cláusula Séptima)
¿Qué monto recibiré como practicante?,"Recibirás una subvención mensual que dependerá de tus horas de prácticas, pero no puede ser menor a una remuneración mínima vital si cumples 30 horas semanales.",Subvención,Modelo de Convenio de Prácticas Preprofesionales (Cláusula Séptima)
¿Cuál es la remuneración mínima por mis prácticas?,"La remuneración mínima que recibirás es una RMV mensual si realizas prácticas de 30 horas a la semana; si haces menos, el monto será proporcional.",Subvención,Modelo de Convenio de Prácticas Preprofesionales (Cláusula Séptima)
¿Qué subvención me corresponde durante las prácticas?,"Te corresponde una subvención mensual establecida en el convenio, calculada en función de tus horas semanales.",Subvención,Modelo de Convenio de Prácticas Preprofesionales (Cláusula Séptima)
¿Cómo se calcula el pago por mis horas de práctica?,"Se calcula proporcionalmente a la RMV, según las horas semanales indicadas en el convenio de prácticas.",Subvención,Modelo de Convenio de Prácticas Preprofesionales (Cláusula Séptima)
¿Qué ingreso mensual está estipulado para un practicante?,"El ingreso mensual para un practicante debe estar alineado con la RMV si trabaja 30 horas por semana, o en proporción si realiza menos.",Subvención,Modelo de Convenio de Prácticas Preprofesionales (Cláusula Séptima)
¿Las prácticas generan vínculo laboral?,"No, el convenio no tiene carácter laboral y no genera obligaciones típicas de un contrato de trabajo.",Naturaleza del convenio,Modelo de Convenio de Prácticas Preprofesionales (Cláusula Novena)
¿Las prácticas cuentan como contrato de trabajo?,"No, el convenio de prácticas no constituye un contrato laboral y no crea un vínculo empleador–trabajador.",Naturaleza del convenio,Modelo de Convenio de Prácticas Preprofesionales (Cláusula Novena)
¿Mis prácticas implican una relación laboral formal?,"No, el vínculo generado es formativo, no laboral, por lo que no se aplica la normativa típica de contratación de personal.",Naturaleza del convenio,Modelo de Convenio de Prácticas Preprofesionales (Cláusula Novena)
¿Hay vínculo laboral entre el practicante y la empresa?,No existe un vínculo laboral; el convenio establece una relación formativa sin obligaciones contractuales laborales.,Naturaleza del convenio,Modelo de Convenio de Prácticas Preprofesionales (Cláusula Novena)
¿Estoy contratado laboralmente durante las prácticas?,No estás contratado bajo relación laboral; el convenio tiene fines exclusivamente educativos y no laborales.,Naturaleza del convenio,Modelo de Convenio de Prácticas Preprofesionales (Cláusula Novena)
¿Las prácticas preprofesionales crean obligaciones laborales?,"No, las obligaciones que se generan son formativas y no corresponden a las de un contrato de trabajo formal.",Naturaleza del convenio,Modelo de Convenio de Prácticas Preprofesionales (Cláusula Novena)
¿Cuándo se puede terminar el convenio?,"Por mutuo acuerdo, cumplimiento del plazo, renuncia del practicante, enfermedad grave o incumplimiento de obligaciones.",Terminación del convenio,Modelo de Convenio de Prácticas Preprofesionales (Cláusula Octava)
¿En qué casos se finaliza el convenio de prácticas?,"El convenio puede finalizar por acuerdo mutuo, por vencimiento del plazo acordado, por renuncia del practicante o por causas justificadas como enfermedad grave o incumplimiento.",Terminación del convenio,Modelo de Convenio de Prácticas Preprofesionales (Cláusula Octava)
¿Qué situaciones permiten concluir el convenio?,"Situaciones como el cumplimiento del plazo establecido, la decisión conjunta de las partes, una renuncia voluntaria o eventos imprevistos pueden concluir el convenio.",Terminación del convenio,Modelo de Convenio de Prácticas Preprofesionales (Cláusula Octava)
¿Cómo se puede dar por terminado el convenio?,"El convenio puede terminar por acuerdo de las partes, por enfermedad grave del practicante o por incumplimientos graves.",Terminación del convenio,Modelo de Convenio de Prácticas Preprofesionales (Cláusula Octava)
¿Cuáles son las causas de terminación del convenio?,"Las principales causas son: término del plazo establecido, mutuo acuerdo, renuncia del practicante, enfermedad grave o incumplimiento de alguna de las partes.",Terminación del convenio,Modelo de Convenio de Prácticas Preprofesionales (Cláusula Octava)
¿Bajo qué condiciones se termina el acuerdo de prácticas?,"El acuerdo finaliza si hay incumplimiento, renuncia del practicante, acuerdo mutuo o si se presenta alguna causa de fuerza mayor.",Terminación del convenio,Modelo de Convenio de Prácticas Preprofesionales (Cláusula Octava)
¿Qué regula el Reglamento de Investigación de la UPAO?,"El Reglamento de Investigación establece las disposiciones para la ejecución, evaluación, difusión y financiamiento de investigaciones realizadas en la UPAO.",Marco normativo,Reglamento de Investigación (Art. 1)
¿Sobre qué aspectos proporciona lineamientos el Reglamento de Investigación UPAO?,"Ofrece lineamientos para desarrollar proyectos de investigación de forma ordenada, ética y alineada a las prioridades institucionales.",Marco normativo,Reglamento de Investigación (Art. 1)
¿A qué se orienta el Reglamento de Investigación de la UPAO?,"A regular cómo se organiza, ejecuta y promueve la investigación universitaria, involucrando a toda la comunidad académica.",Marco normativo,Reglamento de Investigación (Art. 1)
